,AssessmentID,Case_ID,Agency_Text,Sex_Code_Text,AGE,Ethnic_Code_Text,ScaleSet_ID,ScaleSet,Language,LegalStatus,CustodyStatus,MaritalStatus,RecSupervisionLevel,RecSupervisionLevelText,Scale_ID,DisplayText,DecileScore,ScoreText,AssessmentType
14434,74307,67318,PRETRIAL,Female,59,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
14435,74336,67347,PRETRIAL,Female,48,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Separated,1,Low,7,Risk of Violence,1,Low,New
14436,74323,67334,Probation,Male,50,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
14437,74331,67342,Probation,Male,26,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,3,Medium with Override Consideration,7,Risk of Violence,7,Medium,New
14438,74310,67321,PRETRIAL,Female,46,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,1,Low,New
14439,74325,67336,Probation,Female,45,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
14440,74326,67337,PRETRIAL,Male,26,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,2,Low,New
14441,74320,67331,PRETRIAL,Male,27,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,2,Low,New
14442,74333,67344,PRETRIAL,Male,64,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Married,1,Low,7,Risk of Violence,1,Low,New
14443,74305,67316,PRETRIAL,Male,48,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,1,Low,7,Risk of Violence,1,Low,New
14444,74312,67323,PRETRIAL,Male,36,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,2,Low,New
14445,74341,67352,Probation,Male,23,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,3,Low,New
14446,74346,67357,PRETRIAL,Male,51,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,1,Low,New
14447,74362,67372,Probation,Male,61,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Low,7,Risk of Violence,1,Low,New
14448,74375,67381,Probation,Male,24,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,2,Medium,7,Risk of Violence,4,Low,New
14449,74347,67358,PRETRIAL,Male,50,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,1,Low,New
14450,74354,67365,PRETRIAL,Male,33,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
14451,74378,67384,Probation,Male,28,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,2,Low,New
14452,74349,67360,PRETRIAL,Female,25,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
14453,74370,67376,PRETRIAL,Male,46,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,6,Medium,New
14454,74344,67355,PRETRIAL,Male,22,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
14455,74358,67368,PRETRIAL,Male,26,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,5,Medium,New
14456,74365,67374,Probation,Female,66,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Low,7,Risk of Violence,1,Low,New
14457,74372,67378,Probation,Male,29,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,2,Low,New
14458,74379,67385,PRETRIAL,Male,34,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,3,Low,New
14459,74360,67370,PRETRIAL,Male,44,Other,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Married,1,Low,7,Risk of Violence,1,Low,New
14460,74377,67383,PRETRIAL,Male,21,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,2,Medium,7,Risk of Violence,5,Medium,New
14461,74356,67367,PRETRIAL,Male,28,Other,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
14462,74363,67373,PRETRIAL,Male,21,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,4,Low,New
14463,74351,67362,PRETRIAL,Male,19,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,8,High,New
14464,74359,67369,PRETRIAL,Male,49,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Married,1,Low,7,Risk of Violence,2,Low,New
14465,23738,21809,PRETRIAL,Male,43,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
14466,74355,67366,PRETRIAL,Male,50,Other,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,1,Low,New
14467,74350,67361,PRETRIAL,Female,38,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,1,Low,7,Risk of Violence,1,Low,New
14468,74352,67363,PRETRIAL,Female,43,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,1,Low,New
14469,74371,67377,Probation,Male,45,Hispanic,22,Risk and Prescreen,English,Other,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
14470,74373,67379,Probation,Male,45,Hispanic,22,Risk and Prescreen,English,Other,Probation,Divorced,1,Low,7,Risk of Violence,1,Low,New
14471,74380,67386,PRETRIAL,Male,25,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,8,High,New
14472,74376,67382,Probation,Male,52,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
14473,74348,67359,PRETRIAL,Male,26,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
14474,74374,67380,PRETRIAL,Male,21,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,4,Low,New
14475,74345,67356,PRETRIAL,Female,33,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,1,Low,7,Risk of Violence,2,Low,New
14476,74353,67364,PRETRIAL,Male,22,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,4,Low,New
14477,74387,67392,PRETRIAL,Male,30,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,8,High,New
14478,74400,67404,PRETRIAL,Male,21,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,5,Medium,New
14479,74392,67396,PRETRIAL,Male,40,Hispanic,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Significant Other,2,Medium,7,Risk of Violence,6,Medium,New
14480,74395,67399,PRETRIAL,Male,20,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,4,Low,New
14481,74413,67414,PRETRIAL,Male,23,African-American,17,All Scales,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,6,Medium,New
14482,74382,67387,PRETRIAL,Female,25,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
14483,74405,67409,PRETRIAL,Male,29,Other,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Significant Other,2,Medium,7,Risk of Violence,4,Low,New
14484,74384,67389,PRETRIAL,Male,27,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
14485,74403,67407,PRETRIAL,Male,25,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
14486,74411,67413,Probation,Male,22,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,4,Low,New
14487,74390,67395,PRETRIAL,Male,50,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
14488,74401,67405,Probation,Female,27,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,2,Low,New
14489,73701,66781,PRETRIAL,Female,41,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,1,Low,New
14490,74394,67398,PRETRIAL,Male,20,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,3,Medium with Override Consideration,7,Risk of Violence,6,Medium,New
14491,74389,67394,PRETRIAL,Male,26,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Separated,1,Low,7,Risk of Violence,2,Low,New
14492,74385,67390,PRETRIAL,Male,28,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Significant Other,2,Medium,7,Risk of Violence,4,Low,New
14493,74410,67412,Probation,Female,48,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Low,7,Risk of Violence,1,Low,New
14494,74406,67410,Probation,Female,22,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,4,Low,New
14495,74402,67406,Probation,Male,30,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,2,Low,New
14496,74398,67402,Probation,Male,29,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,2,Low,New
14497,74381,30091,PRETRIAL,Male,27,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Significant Other,2,Medium,7,Risk of Violence,6,Medium,Copy
14498,74414,67415,Probation,Male,57,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Low,7,Risk of Violence,2,Low,New
14499,74386,67391,PRETRIAL,Male,19,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,9,High,New
14500,74396,67400,PRETRIAL,Male,43,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,1,Low,New
14501,74388,67393,PRETRIAL,Male,55,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
14502,74399,67403,Probation,Female,31,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
14503,74409,67411,PRETRIAL,Female,26,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,3,Low,New
14504,74383,67388,PRETRIAL,Male,54,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,1,Low,New
14505,74404,67408,PRETRIAL,Male,24,Asian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,3,Low,New
14506,74425,67425,PRETRIAL,Male,52,Hispanic,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Married,1,Low,7,Risk of Violence,1,Low,New
14507,74433,67432,PRETRIAL,Male,39,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
14508,74440,67438,Probation,Male,23,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,3,Low,New
14509,74441,67439,Probation,Male,24,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,2,Low,New
14510,74446,67444,Probation,Female,49,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
14511,74448,67446,Probation,Male,42,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
14512,74420,67421,PRETRIAL,Female,22,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
14513,74438,67436,Probation,Male,27,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,2,Low,New
14514,74417,67418,PRETRIAL,Male,46,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
14515,74451,67449,PRETRIAL,Male,27,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
14516,74437,67435,PRETRIAL,Male,29,African-American,22,Risk and Prescreen,English,Pretrial,Residential Program,Single,1,Low,7,Risk of Violence,2,Low,New
14517,74416,67417,PRETRIAL,Female,38,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
14518,74444,67442,Probation,Male,20,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,6,Medium,New
14519,74428,67427,Probation,Female,32,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Medium with Override Consideration,7,Risk of Violence,4,Low,New
14520,74423,67424,PRETRIAL,Male,27,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
14521,74419,67420,PRETRIAL,Male,24,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,5,Medium,New
14522,74424,32076,PRETRIAL,Male,28,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Significant Other,1,Low,7,Risk of Violence,2,Low,Copy
14523,74431,67430,Probation,Male,34,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Low,7,Risk of Violence,3,Low,New
14524,74427,66910,PRETRIAL,Female,30,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,3,Low,Copy
14525,74445,67443,PRETRIAL,Male,35,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Medium with Override Consideration,7,Risk of Violence,6,Medium,New
14526,74436,67434,PRETRIAL,Male,34,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,1,Low,New
14527,74443,67441,Probation,Male,39,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
14528,74415,67416,PRETRIAL,Male,33,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,4,Low,New
14529,74422,67423,PRETRIAL,Male,26,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
14530,74450,67448,Probation,Male,31,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,4,Low,New
14531,74447,67445,Probation,Male,24,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Medium with Override Consideration,7,Risk of Violence,3,Low,New
14532,74418,67419,PRETRIAL,Male,25,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
14533,74434,67433,Probation,Male,32,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,2,Low,New
14534,74421,67422,PRETRIAL,Female,23,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
14535,74463,67459,Probation,Female,55,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Separated,1,Low,7,Risk of Violence,1,Low,New
14536,74476,67470,PRETRIAL,Male,47,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,2,Low,New
14537,74473,67467,Probation,Female,32,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,2,Low,New
14538,74457,67453,Probation,Female,45,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
14539,74466,67462,Probation,Male,19,African-American,17,All Scales,English,Post Sentence,Probation,Single,4,High,7,Risk of Violence,10,High,New
14540,74478,67472,Probation,Male,58,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,1,Low,New
14541,74453,67450,PRETRIAL,Male,39,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,4,Low,Copy
14542,74470,67465,Probation,Female,64,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Low,7,Risk of Violence,1,Low,New
14543,74474,67468,Probation,Female,25,Asian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,4,High,7,Risk of Violence,9,High,New
14544,74479,67473,Probation,Male,39,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Married,4,High,7,Risk of Violence,9,High,New
14545,74458,67454,Probation,Male,29,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,2,Low,New
14546,74472,67466,Probation,Male,30,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
14547,74464,67460,Probation,Male,49,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
14548,74456,67452,PRETRIAL,Male,35,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,1,Low,New
14549,74454,67451,PRETRIAL,Male,20,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,7,Medium,New
14550,74469,67464,Probation,Male,47,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Separated,1,Low,7,Risk of Violence,1,Low,New
14551,74461,67457,PRETRIAL,Male,34,Hispanic,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,1,Low,New
14552,74462,67458,PRETRIAL,Male,18,Hispanic,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,4,High,7,Risk of Violence,9,High,New
14553,74483,67477,PRETRIAL,Male,19,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,9,High,New
14554,74482,67476,PRETRIAL,Male,32,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,4,Low,New
14555,74485,67479,PRETRIAL,Male,24,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,5,Medium,New
14556,74486,67480,PRETRIAL,Male,60,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
14557,74488,67481,PRETRIAL,Female,27,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
14558,74480,67474,PRETRIAL,Male,18,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,8,High,New
14559,74484,67478,PRETRIAL,Male,31,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
14560,74481,67475,PRETRIAL,Female,19,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,4,Low,New
14561,72196,65444,PRETRIAL,Male,42,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,2,Low,New
14562,74497,67485,PRETRIAL,Male,21,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
14563,74494,67483,PRETRIAL,Male,26,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
14564,74496,67484,PRETRIAL,Male,68,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
14565,74499,67486,PRETRIAL,Male,45,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
14566,74495,19763,PRETRIAL,Male,23,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,6,Medium,Copy
14567,74491,12328,PRETRIAL,Male,52,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,5,Medium,Copy
14568,74532,67515,PRETRIAL,Male,32,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,2,Low,New
14569,74519,67503,Probation,Female,44,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,4,Low,New
14570,74524,67508,Probation,Male,46,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
14571,74503,67490,PRETRIAL,Female,29,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,1,Low,New
14572,74540,67523,PRETRIAL,Male,53,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,1,Low,7,Risk of Violence,2,Low,New
14573,74535,67518,Probation,Male,37,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,2,Low,New
14574,74537,67520,PRETRIAL,Male,37,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,2,Low,New
14575,74507,26546,PRETRIAL,Male,34,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,Copy
14576,74516,67500,PRETRIAL,Female,22,Hispanic,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,4,Low,New
14577,74521,67505,PRETRIAL,Male,34,Hispanic,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,1,Low,New
14578,74525,67509,Probation,Male,30,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,2,Low,New
14579,74500,67487,PRETRIAL,Male,25,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
14580,74504,67491,PRETRIAL,Male,19,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,5,Medium,New
14581,74509,5565,Probation,Male,27,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,8,High,Copy
14582,74538,67521,Probation,Male,32,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Medium with Override Consideration,7,Risk of Violence,3,Low,New
14583,74517,67501,PRETRIAL,Male,23,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
14584,74529,67513,PRETRIAL,Male,47,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,3,Medium with Override Consideration,7,Risk of Violence,4,Low,New
14585,74508,67494,PRETRIAL,Female,31,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
14586,74515,67499,PRETRIAL,Female,41,Asian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Divorced,1,Low,7,Risk of Violence,1,Low,New
14587,74522,67506,Probation,Male,53,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
14588,74501,67488,PRETRIAL,Male,32,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
14589,74533,67516,Probation,Male,34,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
14590,74518,67502,Probation,Male,42,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
14591,74505,67492,Probation,Male,24,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,7,Medium,New
14592,74539,67522,Probation,Male,46,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
14593,74502,67489,PRETRIAL,Male,19,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,5,Medium,New
14594,74536,67519,Probation,Female,27,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,3,Low,New
14595,74523,67507,PRETRIAL,Female,23,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,3,Low,New
14596,74531,67514,Probation,Male,64,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
14597,74510,67495,PRETRIAL,Male,44,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,2,Low,New
14598,74528,67512,PRETRIAL,Male,21,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,5,Medium,New
14599,74557,67538,PRETRIAL,Male,45,Other,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
14600,74570,67551,Probation,Female,29,Hispanic,22,Risk and Prescreen,English,Other,Probation,Single,2,Medium,7,Risk of Violence,3,Low,New
14601,74541,67524,PRETRIAL,Male,24,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Separated,1,Low,7,Risk of Violence,4,Low,New
14602,74546,67529,PRETRIAL,Male,21,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,4,Low,New
14603,74554,67536,Probation,Female,31,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Medium with Override Consideration,7,Risk of Violence,4,Low,New
14604,74547,67530,PRETRIAL,Male,21,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,4,Low,New
14605,74552,67534,Probation,Male,38,Caucasian,17,All Scales,English,Other,Probation,Single,4,High,7,Risk of Violence,10,High,New
14606,74571,67552,Probation,Male,49,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Low,7,Risk of Violence,1,Low,New
14607,74550,67532,PRETRIAL,Male,18,Native American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,4,High,7,Risk of Violence,9,High,New
14608,74573,67554,PRETRIAL,Male,35,Hispanic,22,Risk and Prescreen,English,Other,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
